row ID,MZ_RT,cor, p_value,p_value_corrected,L9,CE,L5,L10,L8,L4,L2,L3,L11,L7,L6,L17,L18,L15,L13,L14,L16,L12,L1
2384,558.4031115_23.593307,-0.268899533,0.265625503,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.30E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.24E-04
2992,254.2477153_28.299753,-0.0210489,0.931839932,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.31E-04,2.94E-10,3.63E-04,2.66E-10,2.74E-10,5.08E-10,4.96E-10,8.41E-04,5.95E-04,8.19E-04,4.52E-10,4.76E-04,2.27E-03
3304,287.2366575_31.66346,-0.55385009,0.013879906,1,5.67E-05,7.34E-04,6.29E-04,1.48E-04,1.60E-04,1.17E-03,1.08E-03,1.33E-03,2.46E-04,2.55E-04,3.89E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,2.16E-04,1.87E-04
2181,290.2090879_21.61677,-0.179550435,0.462023345,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,1.08E-04,5.25E-10,5.76E-05,4.52E-10,3.55E-10,2.69E-04
3029,553.3271819_28.470282,0.296606567,0.217542776,1,4.84E-10,1.70E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.31E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,2.03E-04,3.55E-10,1.72E-10
2692,383.2942178_26.058695,-0.185740592,0.446464943,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,3.35E-03,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
483,218.0812574_7.9339924,0.54578006,0.015639066,1,1.26E-03,1.67E-04,2.45E-04,1.39E-03,9.62E-04,2.04E-04,1.04E-04,1.89E-04,1.39E-03,4.98E-04,3.87E-04,8.44E-04,9.58E-04,9.75E-04,1.38E-03,1.33E-03,1.30E-03,1.12E-03,1.72E-10
2804,484.3665098_26.96693,-0.308600361,0.198621887,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,1.78E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,6.50E-04
2080,331.1304241_20.608332,-0.302769772,0.207678367,1,2.86E-04,2.22E-10,5.83E-05,2.49E-04,2.65E-04,2.13E-04,7.65E-05,1.41E-04,8.45E-05,1.37E-04,2.74E-10,1.21E-04,1.19E-04,4.72E-10,5.25E-10,5.18E-10,2.84E-04,1.05E-04,1.25E-04
1310,166.0864586_13.67072,-0.674207524,0.001547366,1,0.000893306,0.000426312,0.000622487,0.000766869,0.000896576,0.000739235,0.000625646,0.000728989,0.000640593,0.000630138,0.000655814,0.000114735,0.00011114,0.000259471,0.000424638,0.000330613,0.000266077,0.000435017,0.000171018
610,265.1158457_8.525564,0.526506774,0.020564602,1,2.53E-04,2.22E-10,2.58E-10,2.80E-04,1.98E-04,3.06E-10,2.66E-10,2.94E-10,3.03E-04,7.93E-05,4.29E-05,1.87E-04,1.76E-04,1.93E-04,2.89E-04,2.70E-04,2.36E-04,2.06E-04,1.72E-10
1070,125.0964112_11.418319,-0.104854423,0.669232072,1,4.03E-04,2.07E-04,1.79E-04,3.98E-04,3.24E-04,2.39E-04,2.68E-04,3.09E-04,3.45E-04,2.32E-04,1.88E-04,1.11E-04,1.45E-04,1.95E-04,3.34E-04,2.77E-04,2.42E-04,2.76E-04,4.49E-05
2535,296.2584241_24.59534,0.053691898,0.827190901,1,2.04E-04,2.22E-10,1.09E-04,2.84E-04,1.32E-04,2.45E-04,1.82E-03,4.20E-04,4.81E-03,1.49E-04,1.47E-04,7.24E-04,1.14E-03,1.09E-02,7.40E-03,9.79E-03,1.11E-03,6.17E-03,2.27E-02
1752,381.1306079_17.341635,0.17720237,0.467996006,1,4.84E-10,6.87E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
901,217.0972327_10.284073,-0.325757971,0.173507895,1,0.004661349,0.001149373,0.002191706,0.003747244,0.00442763,0.002071406,0.000950504,0.001486803,0.003355554,0.002793926,0.002768323,0.000699562,0.000643024,0.001232509,0.002284222,0.001775082,0.001184066,0.002177335,0.000109725
2569,383.2579027_24.92763,-0.115493274,0.637763917,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.20E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2031,237.1849281_20.049824,-0.281447937,0.243088425,1,1.18E-03,2.22E-10,5.00E-03,1.49E-03,1.01E-03,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.17E-03,5.37E-03,5.08E-10,4.96E-10,2.42E-03,5.25E-10,5.18E-10,8.40E-04,1.34E-03,1.72E-10
3155,490.3658936_29.721024,-0.398334336,0.091187824,1,4.84E-10,3.43E-04,2.58E-10,3.97E-10,4.22E-10,1.44E-04,8.71E-04,4.45E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.23E-03
2011,335.2213799_19.931763,-0.244514169,0.31303357,1,2.72E-03,2.22E-10,1.00E-02,3.04E-03,2.19E-03,3.06E-10,2.66E-10,1.50E-05,3.55E-04,2.57E-03,1.08E-02,5.08E-10,4.96E-10,6.66E-03,4.48E-04,8.00E-05,2.38E-03,3.41E-03,2.90E-05
1456,173.1174084_15.339184,0.544253644,0.015990968,1,3.18E-04,2.22E-10,2.58E-10,3.93E-04,2.43E-04,3.06E-10,1.44E-05,2.94E-10,3.84E-04,1.36E-04,5.94E-05,2.13E-04,2.38E-04,2.24E-04,3.75E-04,3.54E-04,3.55E-04,3.21E-04,8.57E-06
2589,334.2507441_25.153704,-0.262676244,0.27727132,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.53E-04
2793,228.2322877_26.810287,0.441024385,0.058745583,1,4.84E-10,2.22E-10,2.58E-10,2.00E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,2.45E-04,2.66E-10,2.74E-10,3.00E-04,4.62E-04,5.22E-04,3.87E-04,4.69E-04,4.12E-04,3.26E-04,8.96E-04
1338,232.1911405_13.948599,0.256462553,0.289209246,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,2.89E-04,5.11E-05,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2653,298.2740454_25.697794,0.151436306,0.536003173,1,1.76E-04,2.22E-10,2.58E-10,2.91E-04,8.79E-05,3.06E-10,1.86E-04,2.94E-10,6.98E-04,5.95E-05,2.74E-10,8.52E-04,1.34E-03,1.52E-03,1.04E-03,1.49E-03,1.15E-03,8.88E-04,4.79E-03
1917,459.1736571_19.180796,0.232396924,0.338355328,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.04E-04,1.72E-10
1962,440.1908845_19.557959,0.239086834,0.324231336,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,3.87E-04,3.55E-10,1.72E-10
462,487.2091904_7.7603707,0.668723468,0.0017458,1,2.50E-04,2.22E-10,2.58E-10,3.44E-04,1.55E-04,3.06E-10,2.66E-10,2.94E-10,2.86E-04,3.30E-05,2.74E-10,1.96E-04,2.79E-04,2.56E-04,3.54E-04,3.22E-04,3.92E-04,3.30E-04,1.72E-10
1842,144.080881_18.16838,-0.089666022,0.715075789,1,4.84E-10,2.24E-04,2.63E-04,3.97E-10,4.22E-10,4.47E-04,3.75E-04,4.63E-04,5.17E-10,9.73E-05,1.60E-04,1.26E-03,7.85E-05,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
3034,630.4599122_28.55077,-0.316966393,0.186091625,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,3.18E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,9.10E-04
571,188.1283292_8.211484,-0.20154814,0.407994863,1,5.52E-04,1.00E-04,1.50E-04,5.41E-04,4.64E-04,1.62E-04,1.08E-04,1.22E-04,4.46E-04,3.00E-04,2.58E-04,5.08E-10,4.96E-10,1.43E-04,2.95E-04,2.40E-04,1.85E-04,3.19E-04,1.72E-10
1074,189.1124191_11.415198,0.063534366,0.796098741,1,3.54E-04,6.12E-05,1.07E-04,3.48E-04,2.84E-04,7.62E-05,4.74E-05,9.03E-05,3.21E-04,1.78E-04,1.33E-04,2.65E-05,8.12E-05,1.58E-04,2.67E-04,2.33E-04,2.00E-04,2.36E-04,3.80E-05
970,279.1340714_10.668662,-0.155013548,0.526299346,1,3.23E-04,7.50E-05,1.15E-04,3.09E-04,2.43E-04,1.29E-04,9.45E-05,1.28E-04,2.97E-04,1.73E-04,1.58E-04,5.08E-10,4.96E-10,7.76E-05,2.25E-04,1.99E-04,1.43E-04,2.19E-04,1.72E-10
2501,524.3735261_24.377464,-0.115492512,0.63776615,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.33E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2763,284.2946988_26.49928,0.066234066,0.787619569,1,1.54E-03,2.22E-10,8.58E-04,1.62E-03,2.17E-03,6.27E-04,4.63E-02,3.76E-03,3.94E-03,1.42E-03,5.71E-04,1.10E-02,6.79E-03,1.27E-02,9.92E-03,7.25E-03,1.09E-02,4.01E-03,1.04E-03
2734,471.1548597_26.31202,0.241077834,0.320096289,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.73E-05,5.18E-10,4.52E-10,2.48E-03,1.72E-10
345,152.0707272_7.1469374,-0.708439309,0.000686798,1,1.60E-04,1.52E-04,2.90E-04,1.06E-04,2.44E-04,3.73E-04,1.85E-04,2.96E-04,5.17E-10,2.37E-04,3.19E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2626,642.4785861_25.435936,-0.452923722,0.051493563,1,4.84E-10,2.60E-04,2.58E-10,3.97E-10,4.22E-10,2.17E-04,7.25E-04,5.36E-04,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,7.56E-04
595,287.1467485_8.450107,-0.262676987,0.277269909,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.89E-04
1289,373.1971816_13.426524,0.668889378,0.0017395,1,0.000774176,0.00018342,0.000176248,0.000868224,0.000578337,0.000184649,0.000273825,0.000251764,0.00092156,0.000308416,0.000214599,0.00069826,0.000845826,0.000672384,0.000988112,0.000931719,0.001023642,0.000820244,0.000169209
1912,400.2694798_19.14381,-0.24343094,0.315249797,1,4.84E-10,2.22E-10,6.72E-04,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,8.15E-04,5.08E-10,4.96E-10,2.91E-04,5.25E-10,5.18E-10,4.52E-10,1.81E-05,1.72E-10
2125,415.2115782_20.973156,0.496514641,0.030587111,1,1.19E-04,1.13E-04,6.12E-05,1.30E-04,3.74E-04,3.06E-10,1.71E-04,2.94E-10,2.27E-04,2.66E-10,4.73E-05,2.21E-04,3.74E-04,3.22E-04,2.28E-04,2.78E-04,4.10E-04,3.43E-04,4.30E-04
377,141.0910806_7.3525033,-0.383357073,0.105195223,1,4.84E-10,3.96E-04,1.98E-04,3.97E-10,4.22E-10,3.73E-04,4.83E-04,4.36E-04,5.17E-10,2.74E-05,4.23E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2054,296.2584895_20.441216,-0.257711786,0.286784317,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,7.43E-05,5.25E-10,5.18E-10,4.52E-10,3.55E-10,5.81E-04
1686,308.1857323_16.642916,0.651252078,0.002524605,1,4.06E-04,8.40E-05,8.23E-05,4.56E-04,3.11E-04,9.51E-05,8.85E-05,9.99E-05,4.87E-04,1.71E-04,1.28E-04,4.39E-04,4.04E-04,3.42E-04,5.11E-04,4.85E-04,5.02E-04,4.06E-04,8.88E-06
2538,613.4912248_24.59729,0.007693618,0.975062792,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,1.51E-04,2.66E-10,2.74E-10,5.08E-10,4.96E-10,6.75E-04,3.15E-04,6.34E-04,4.52E-10,2.88E-04,1.38E-03
1915,674.4686483_19.178125,-0.33155544,0.165533337,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,8.48E-05,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.49E-04
2033,299.2005783_20.086868,-0.238118829,0.326253118,1,4.84E-10,2.22E-10,6.02E-04,1.13E-04,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.02E-04,6.64E-04,5.08E-10,4.96E-10,3.34E-04,5.25E-10,5.18E-10,4.52E-10,1.15E-04,1.72E-10
2115,203.1796128_20.910057,-0.277949465,0.249244795,1,2.35E-04,2.22E-10,2.53E-03,4.59E-04,3.73E-04,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.87E-04,2.55E-03,5.08E-10,4.96E-10,8.51E-04,5.25E-10,5.18E-10,2.32E-04,5.11E-04,1.72E-10
1936,252.2322497_19.424072,-0.054977004,0.823116257,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.52E-05,2.66E-10,2.74E-10,5.08E-10,4.96E-10,3.57E-04,2.05E-04,3.08E-04,4.52E-10,2.03E-04,1.06E-03
2177,542.3903126_21.538515,-0.139052631,0.570213038,1,4.84E-10,1.15E-05,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.70E-04,1.89E-04,5.17E-10,2.66E-10,2.74E-10,4.94E-04,2.59E-05,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.89E-04
2218,702.4996867_22.11688,-0.147609421,0.546473879,1,4.84E-10,1.25E-04,2.58E-10,3.97E-10,4.22E-10,1.76E-05,3.54E-04,2.04E-04,5.17E-10,2.66E-10,2.74E-10,5.72E-04,2.57E-05,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,4.19E-04
1772,661.3892064_17.495956,-0.588323377,0.008058049,1,0.001474804,0.001007692,0.00086811,0.001034407,0.001099015,0.00134337,0.001756647,0.001595289,0.001891264,0.000814513,0.000982028,0.001472528,0.000416707,0.000284521,0.000765276,0.00047243,0.000686374,0.000884593,0.001392015
860,194.1150643_9.92748,-0.239382851,0.323614558,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,2.60E-04,5.25E-10,5.18E-10,4.52E-10,3.55E-10,7.30E-04
292,227.1754605_6.939894,0.695325982,0.000949486,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,6.70E-04,2.66E-10,2.74E-10,7.31E-03,5.01E-03,2.32E-03,1.68E-03,3.60E-03,2.73E-03,1.00E-03,1.72E-10
1614,235.0963454_16.327276,0.1772024,0.467995928,1,4.84E-10,6.46E-04,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1307,288.2899142_13.582662,0.369238895,0.11976002,1,1.50E-04,2.22E-10,4.28E-05,7.93E-05,1.42E-04,7.23E-05,2.66E-10,3.11E-05,1.90E-04,7.51E-05,2.74E-10,5.08E-10,4.30E-04,4.72E-10,5.25E-10,5.18E-10,3.26E-04,1.01E-04,5.16E-05
3138,268.2633209_29.468151,-0.062273097,0.800067683,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,3.48E-04,4.73E-05,8.58E-04,2.66E-10,2.74E-10,8.14E-05,2.48E-04,1.91E-03,1.18E-03,1.69E-03,2.81E-04,1.09E-03,6.61E-03
2492,423.2293509_24.26909,-0.115493233,0.637764038,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.68E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
3025,543.342795_28.462982,0.305180509,0.203901451,1,4.84E-10,8.82E-05,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,1.32E-04,3.55E-10,1.72E-10
1276,290.2690303_13.296196,0.554700836,0.013704097,1,1.45E-03,6.40E-05,4.91E-04,2.75E-03,3.31E-03,3.86E-04,2.89E-04,6.49E-04,3.13E-03,1.54E-03,1.25E-03,2.25E-03,3.65E-03,6.42E-03,4.24E-03,7.41E-03,8.10E-03,1.07E-03,8.54E-04
779,182.1088396_9.565762,-0.689489717,0.001090972,1,1.77E-04,3.54E-04,5.43E-04,1.61E-04,3.09E-04,6.97E-04,5.47E-04,6.90E-04,5.17E-10,3.05E-04,4.37E-04,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.63E-05,6.74E-05
688,160.0758596_9.029298,-0.625306615,0.004195669,1,6.55E-04,2.76E-04,5.41E-04,4.64E-04,7.06E-04,5.34E-04,2.29E-04,3.65E-04,3.10E-04,5.50E-04,6.26E-04,5.08E-10,4.96E-10,4.72E-10,1.86E-04,1.45E-04,4.52E-10,2.15E-04,1.72E-10
2081,404.2194038_20.608746,-0.148227559,0.544776385,1,3.68E-03,2.30E-04,1.14E-03,2.81E-03,3.34E-03,2.62E-03,1.27E-03,1.87E-03,2.13E-03,1.77E-03,9.27E-05,2.13E-03,2.13E-03,1.12E-04,1.45E-03,1.21E-04,3.44E-03,1.73E-03,1.45E-03
2490,385.2734354_24.26909,-0.11549369,0.637762699,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,6.57E-03,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2755,383.2579234_26.38886,-0.115493073,0.637764506,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,4.31E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
717,174.1126666_9.183458,-0.713901032,0.000597091,1,9.77E-04,5.05E-04,7.19E-04,8.39E-04,1.03E-03,8.36E-04,7.24E-04,8.49E-04,6.37E-04,7.44E-04,7.78E-04,5.08E-10,5.21E-05,1.82E-04,4.10E-04,3.23E-04,2.06E-04,4.26E-04,2.08E-04
2108,532.2904559_20.820833,-0.115493233,0.637764037,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,5.69E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
1507,384.2381241_15.751299,-0.243204149,0.315714983,1,4.84E-10,2.22E-10,2.80E-04,2.00E-05,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,3.22E-04,5.08E-10,4.96E-10,1.19E-04,5.25E-10,5.18E-10,4.52E-10,1.94E-05,1.72E-10
2984,584.4366376_28.24781,-0.192430482,0.429960341,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,7.11E-04,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2882,416.2180585_27.49664,0.232396782,0.338355632,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-04,1.72E-10
1761,396.295808_17.434917,-0.416065104,0.07642559,1,4.84E-10,2.07E-04,8.87E-05,3.97E-10,4.22E-10,2.47E-04,4.21E-04,3.85E-04,5.17E-10,2.66E-10,2.74E-10,2.32E-04,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,2.41E-04
1764,313.2372706_17.45551,-0.21820573,0.369479713,1,0.002382486,0.001247823,0.001601106,0.002118963,0.002286504,0.001838103,0.001818791,0.001996173,0.001799123,0.00166618,0.001766022,0.00487967,0.000731821,0.000540293,0.001339575,0.000895378,0.001063681,0.001263733,0.000901076
445,265.0972582_7.62108,-0.23513005,0.332542316,1,1.15E-03,3.16E-05,1.32E-03,9.38E-04,1.06E-03,3.05E-04,2.66E-10,2.00E-04,9.18E-04,6.57E-04,2.85E-04,5.08E-10,4.96E-10,4.72E-10,6.96E-04,5.61E-04,2.48E-04,6.09E-04,1.72E-10
1776,440.3220327_17.514019,-0.45458031,0.050540548,1,4.84E-10,2.15E-04,8.83E-05,3.97E-10,4.22E-10,2.67E-04,4.69E-04,4.05E-04,5.17E-10,2.66E-10,1.41E-05,1.80E-04,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.08E-04
2101,292.2271123_20.76379,-0.262677466,0.277269002,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,6.81E-04
1286,275.1391124_13.411565,0.350877301,0.140774826,1,8.20E-04,1.58E-04,2.32E-04,8.83E-04,6.94E-04,2.18E-04,1.36E-04,1.92E-04,8.33E-04,3.78E-04,3.07E-04,3.65E-04,4.32E-04,4.72E-04,7.86E-04,6.72E-04,6.23E-04,6.76E-04,1.72E-10
2160,293.2112098_21.288973,-0.26267599,0.277271801,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.32E-04
2200,292.2269766_21.851143,-0.239413053,0.323551667,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,1.80E-04,5.25E-10,1.15E-04,4.52E-10,1.83E-05,1.74E-03
1948,393.3085922_19.46487,-0.088731768,0.717928295,1,4.84E-10,2.22E-10,2.58E-10,2.45E-04,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
2329,294.2427608_23.131195,0.030281727,0.902058402,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,2.65E-05,2.66E-10,2.74E-10,5.08E-10,4.96E-10,3.61E-04,1.65E-04,2.85E-04,4.52E-10,2.05E-04,6.60E-04
2636,218.0446515_25.576227,0.232397018,0.338355128,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,2.78E-04,1.72E-10
1987,283.20552_19.84599,-0.231942142,0.339328306,1,2.05E-03,2.22E-10,9.13E-03,2.34E-03,1.80E-03,3.06E-10,2.66E-10,2.94E-10,2.59E-04,2.20E-03,9.35E-03,5.08E-10,4.96E-10,6.00E-03,3.86E-04,5.18E-10,2.24E-03,3.01E-03,1.72E-10
2002,292.2251038_19.88213,-0.262676483,0.277270866,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.80E-04
2597,279.2319356_25.199863,-0.262677181,0.277269543,1,4.84E-10,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,2.66E-10,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,3.77E-04
2978,527.3846248_28.203936,-0.394363494,0.094760724,1,4.84E-10,3.81E-04,2.58E-10,3.97E-10,4.22E-10,1.14E-04,1.00E-03,5.36E-04,5.17E-10,2.66E-10,3.03E-05,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.59E-03
3118,352.3205865_29.289896,-0.233796646,0.335370936,1,8.58E-04,2.22E-10,2.58E-10,3.97E-10,4.22E-10,3.06E-10,2.66E-10,2.94E-10,5.17E-10,1.57E-04,2.74E-10,5.08E-10,4.96E-10,4.72E-10,5.25E-10,5.18E-10,4.52E-10,3.55E-10,1.72E-10
