row_IDs_x_x,IDs,cor_coeffs_x_x,p_values_x_x,adjusted_p_values_x_x,row_IDs_y_x,cor_coeffs_y_x,p_values_y_x,adjusted_p_values_y_x,row_IDs_x,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_x_y,cor_coeffs_x_y,p_values_x_y,adjusted_p_values_x_y,row_IDs_y_y,cor_coeffs_y_y,p_values_y_y,adjusted_p_values_y_y,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y
227,485.3337407_8.532546,0.9892221226414943,0.01077787735850566,1,227,0.9397195011052578,0.017604866937793628,1,227,0.9569874032173766,0.0027353367755644166,1,227,0.967495675287046,0.03250432471295395,1,227,0.969564070031436,0.006344844945280793,1,227,0.9436474109374564,0.004673944397410938,1
3454,795.5434956_24.795357,0.9856043555032884,0.014395644496711602,1,3454,0.9594329422693821,0.00974840658479065,1,3454,0.8221923187758359,0.04461261152376935,1,3454,0.9657566174997713,0.034243382500228736,1,3454,0.9119917880620176,0.030924365453550075,1,3454,0.9176681372412445,0.009888758705584961,1
341,300.1708254_10.592789,0.9855501055249503,0.01444989447504974,1,341,0.9595099003344641,0.009720793533775654,1,341,0.8224455646446429,0.04448961321413269,1,341,0.9790454323055426,0.02095456769445736,1,341,0.912527237477742,0.03064510989963759,1,341,0.9204867654898414,0.009232176266893898,1
3857,469.3424752_25.87965,0.9854765003061048,0.014523499693895214,1,3857,0.959493177806036,0.009726791501503379,1,3857,0.8993303497309998,0.014691455559020669,1,3857,0.9681003124305172,0.031899687569482804,1,3857,0.9132673234759379,0.03026047062085116,1,3857,0.9190219765732358,0.009570656140928335,1
579,182.1541987_14.342303,0.9852656422911853,0.014734357708814705,1,579,0.9589631311790884,0.009917533394542866,1,579,0.8215129402631814,0.04494335834175901,1,579,0.971103707605494,0.028896292394505974,1,579,0.9147854881864133,0.029476348015080887,1,579,0.9206663303657043,0.009191090346361421,1
313,306.1701656_10.073177,0.9852362118548604,0.014763788145139567,1,313,0.9593948137077679,0.009762096867123675,1,313,0.8225793856853915,0.04442468192835464,1,313,0.9795518418684335,0.02044815813156653,1,313,0.9170988500791883,0.028294313250784933,1,313,0.9238380536152904,0.008480069020224305,1
4211,667.4782755_26.981491,0.9845543392717091,0.0154456607282909,1,4211,0.9589917895353621,0.009907189421382806,1,4211,0.8464187579737845,0.033569521278594625,1,4211,0.9711824145811851,0.02881758541881485,1,4211,0.9148237428767221,0.02945667526501247,1,4211,0.9207083646595069,0.00918148541724875,1
3410,499.3140493_24.629541,0.9841985853750962,0.01580141462490381,1,3410,0.9587629649312548,0.009989880131310736,1,3410,0.8224467651972425,0.04448903049776508,1,3410,0.9759916044276014,0.024008395572398644,1,3410,0.9167838953216152,0.028454326156164344,1,3410,0.9229854000545956,0.008668476537890215,1
3957,572.4184921_26.233183,0.983721900414449,0.016278099585551042,1,3957,0.9574118385507595,0.010482701483685448,1,3957,0.8911136418999852,0.017138867128763672,1,3957,0.9733316279820734,0.0266683720179266,1,3957,0.9157949769916147,0.028958627986067294,1,3957,0.9217973516764139,0.008934351129709538,1
3805,506.3615978_25.77861,0.9833963816873309,0.0166036183126691,1,3805,0.9582203058263288,0.010186879610717615,1,3805,0.8222118992558302,0.044603095889472824,1,3805,0.9652416268238837,0.0347583731761163,1,3805,0.9117029533628181,0.03107533997989794,1,3805,0.9173638991415964,0.009960938136882425,1
3421,543.3404504_24.656809,0.9833353764736235,0.016664623526376543,1,3421,0.9570475482197984,0.010616900551779372,1,3421,0.8575692015006325,0.028985085040258953,1,3421,0.9772022953285264,0.022797704671473573,1,3421,0.9171052873742228,0.028291045807957972,1,3421,0.9234315461529766,0.008569642172875503,1
4091,586.4155324_26.554844,0.9829849168242281,0.01701508317577194,1,4091,0.9579337096142257,0.010291428967351262,1,4091,0.866720447173069,0.025461407185881472,1,4091,0.9594588975145879,0.040541102485412095,1,4091,0.9082980242808693,0.03287275308454885,1,4091,0.9138181789345593,0.010820910032729976,1
