row_IDs_x,IDs,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y,row_IDs,cor_coeffs,p_values,adjusted_p_values
4509,740.5250758_27.855093,0.9197204972133247,0.026973719336906204,1,4509,0.8890216164059551,0.017790886363531874,1,4509,0.8724709050100419,0.010402611367199744,1
4332,681.4759854_27.330605,0.9190970708392333,0.027285911925781472,1,4332,0.8907562901841809,0.017249414708767657,1,4332,0.8751055245986586,0.009888211388918192,1
218,619.4153565_8.249505,0.9170638688569985,0.028312071144630673,1,218,0.8782962802941237,0.021316367788112096,1,218,0.8806417965768547,0.00885593269497638,1
3905,424.8188975_26.038692,0.9156643757701857,0.029025441111772177,1,3905,0.9051331569472016,0.013072689452924549,1,3905,0.8889336646069081,0.007431349613519276,1
4229,498.3633407_27.039175,0.9124597957517239,0.030680238342045467,1,4229,0.9185977637625157,0.00966978729825403,1,4229,0.9083282126686769,0.004649160573774078,1
3499,477.3010551_24.94286,0.9121135490223699,0.030860791468910173,1,3499,0.9123968555340718,0.011175319496362884,1,3499,0.9090847280086038,0.004555741409714681,1
263,475.3253482_9.1816435,0.9121061285026159,0.030864664678449685,1,263,0.8710281467364334,0.02387796633283288,1,263,0.8796764906733965,0.009031205136823702,1
4351,601.4392267_27.380035,0.9118106209660861,0.031019034309578253,1,4351,0.9149330826169778,0.010546782361349696,1,4351,0.9028817075099393,0.005354619467917299,1
3445,790.587692_24.762306,0.9111134163661874,0.03138422331977921,1,3445,0.8920701463801972,0.01684465043770522,1,3445,0.867013265063701,0.011516255559872512,1
216,299.2204772_8.249491,0.9107834859746028,0.03155751495414918,1,216,0.8866355930722802,0.018548782436511816,1,216,0.8864818592708821,0.00783757379637344,1
4166,557.3950981_26.792624,0.9098530604130306,0.03204785353311248,1,4166,0.9070641385301501,0.01255426454819925,1,4166,0.8915541469530592,0.007010957174567221,1
4143,579.4078703_26.670557,0.9093999600514343,0.03228751551513774,1,4143,0.8800137995525652,0.02073133048277775,1,4143,0.8619544132444271,0.012607033003155365,1
4674,505.3710032_28.305275,0.9079528671753558,0.03305675737555461,1,4674,0.8925710513271714,0.016691550898415702,1,4674,0.8986410638334902,0.005944426793230927,1
4398,637.4495499_27.55468,0.9061405227658792,0.03402830040723711,1,4398,0.902912497157774,0.013681402226453369,1,4398,0.8875821754910832,0.007653721455758316,1
289,152.1070969_9.618486,0.9048365903937715,0.03473284681985829,1,289,0.8982313965625197,0.015008271957083881,1,289,0.8805281664538642,0.008876461809154518,1
3801,491.3556089_25.761276,0.9042210587083146,0.03506703434561345,1,3801,0.8863856741917087,0.018629043469361957,1,3801,0.8702515347266242,0.010847627056138941,1
3682,477.3582515_25.426292,0.9041879425358188,0.035085042931051434,1,3682,0.887710824526408,0.01820536920643444,1,3682,0.8642352052979227,0.012108241578364473,1
4334,454.3378365_27.335678,0.9032499213746269,0.035596364537472766,1,4334,0.8816483588647466,0.020181784154306964,1,4334,0.8550793444390121,0.01418083543366665,1
86,283.1077667_5.8612037,0.9030395933173371,0.03571133989897723,1,86,0.8961884901205364,0.01560586489979495,1,86,0.8783562557743284,0.009274138301754976,1
101,196.133447_6.1575804,0.9026200942341425,0.03594101159057093,1,101,0.9075324590560254,0.012430059075367041,1,101,0.8965496531157773,0.0062485691489393615,1
3957,572.4184921_26.233183,0.902364291634878,0.036081291725085854,1,3957,0.8891120429771407,0.017762461651861336,1,3957,0.8835418596372505,0.008341251233368631,1
4198,535.3817896_26.914692,0.9015030586633389,0.0365548659038561,1,4198,0.9077271394554733,0.012378602667476568,1,4198,0.8975135261830993,0.006107303241874539,1
4622,527.885911_28.212692,0.9000953219562287,0.03733318246719877,1,4622,0.9188797463404987,0.00960383759640874,1,4622,0.9161153301765911,0.003739894871504774,1
117,393.2472234_6.5500836,0.8952679899156942,0.04004146853577071,1,117,0.865194207176322,0.02603401667299916,1,117,0.8515319393273104,0.015034533992534816,1
396,441.3438151_11.716405,0.8951951573439385,0.040082790609993715,1,396,0.8654691237422427,0.025930427656335433,1,396,0.8689895988180782,0.01110545545272928,1
4462,615.4364294_27.706736,0.894879470892376,0.04026205431458355,1,4462,0.9006682164132495,0.014310161264193783,1,4462,0.8902266834602499,0.007222143919718115,1
116,371.2653765_6.5468574,0.8945616224593754,0.04044280274735278,1,116,0.8641506305582695,0.026429023233819907,1,116,0.8604875376375798,0.012933941073078034,1
1078,607.3814091_16.513847,0.893461921445889,0.04107014473214462,1,1078,0.8949460481330684,0.015974794016759837,1,1078,0.8820252343657411,0.008608190234204215,1
2254,657.3944909_20.319145,0.8929165171135819,0.04138241679087052,1,2254,0.8834863066318895,0.01957229874342573,1,2254,0.8642480922089827,0.012105456093337458,1
1080,647.3737556_16.516388,0.8922410045113932,0.041770223603737694,1,1080,0.9048831916253727,0.013140540114596982,1,1080,0.8984234100982945,0.005975668454198064,1
563,390.2386864_14.100427,0.8904518709817104,0.04280288758518281,1,563,0.8906822937886222,0.017272348316457197,1,563,0.8872716435072046,0.007705352672205724,1
4206,484.3660419_26.943928,0.8882972062075845,0.04405710978611303,1,4206,0.9049059805756006,0.013134347247408295,1,4206,0.9007560692480261,0.005645783868157563,1
3467,499.3140526_24.840929,0.8882072641562473,0.04410971421743901,1,3467,0.8883526830920334,0.01800183626937484,1,3467,0.8862297428526175,0.007880055933092281,1
821,607.3813784_15.628072,0.8879926066589979,0.044235341457501534,1,821,0.8892709351459845,0.017712568280937188,1,821,0.8762750909252847,0.00966466192726534,1
4042,608.4288345_26.450703,0.8870746819018851,0.04477382883260508,1,4042,0.866534293908418,0.025530923422712508,1,4042,0.8546570956142078,0.01428095771567434,1
137,453.3435202_6.94261,0.8870043807669505,0.04481515510128002,1,137,0.8666054894637528,0.02550432583590004,1,137,0.8691524393262914,0.011071989460691203,1
152,379.1976924_7.0671873,0.8845154001053177,0.046286050291971866,1,152,0.8820032389209447,0.02006340508396753,1,152,0.8668568137007201,0.011549142055063043,1
163,204.1245542_7.22907,0.8834514029317861,0.04691940756824442,1,163,0.8961801376530721,0.01560833122067516,1,163,0.8931299741783222,0.006764961235536433,1
4282,476.3504776_27.193878,0.8832356609780745,0.04704816250580913,1,4282,0.9056701842172865,0.012927492484316959,1,4282,0.9053737895753042,0.005024629200879806,1
417,356.2545009_12.19899,0.8830468707932296,0.047160924190540555,1,417,0.8781190704756355,0.021377173246334355,1,417,0.8615945555891102,0.012686787024742591,1
310,232.2273039_9.969926,0.880025040615193,0.04897738647596783,1,310,0.8970169020186648,0.015362183130889079,1,310,0.8930870733545113,0.00677159091249751,1
4768,688.483467_28.57188,0.8787617035649602,0.04974320033660662,1,4768,0.8900195717010224,0.017478397076413632,1,4768,0.8828120339577107,0.008469100385548857,1
274,203.1181489_9.327142,0.8784673555105424,0.04992216753906915,1,274,0.878960076421654,0.02108933707878869,1,274,0.8681291124968822,0.011283262115683295,1
3442,521.327381_24.758995,0.8784056239903922,0.04995972679353555,1,3442,0.873952964481451,0.022830474222498513,1,3442,0.8729468253957517,0.010308577150060134,1
