row_IDs_x,IDs,cor_coeffs_x,p_values_x,adjusted_p_values_x,row_IDs_y,cor_coeffs_y,p_values_y,adjusted_p_values_y,row_IDs,cor_coeffs,p_values,adjusted_p_values
4905,816.6030825_29.062895,0.9689240770750955,0.031075922924904464,1,4905,0.9565471992680812,0.010802130191249317,1,4905,0.9316231357182345,0.006853248909367685,1
4097,441.3208391_26.577963,0.9688114746430792,0.03118852535692085,1,4097,0.9612691389319136,0.009096625079777943,1,4097,0.9359508645039737,0.0060220635163630975,1
3833,436.3054952_25.83895,0.9675376144951269,0.032462385504873126,1,3833,0.9597817830688113,0.009623446107133119,1,3833,0.93517200979867,0.006167777200190684,1
3825,376.2844861_25.83689,0.9672851931492135,0.03271480685078654,1,3825,0.9479064757284634,0.014160757213861693,1,3825,0.9289977510967957,0.0073830065183486445,1
3467,499.3140526_24.840929,0.9671398784185739,0.03286012158142615,1,3467,0.8882066028631684,0.04411010106184809,1,3467,0.8883519917883361,0.018002054890841755,1
4818,860.6294782_28.72752,0.9667840483425687,0.0332159516574313,1,4818,0.953179664282479,0.01207568707968214,1,4818,0.9245145414687466,0.008332021548075544,1
563,390.2386864_14.100427,0.9664462587848222,0.033553741215177846,1,563,0.8904512133289402,0.04280326864458462,1,563,0.8906816104823635,0.017272560160864925,1
3729,352.3055292_25.580784,0.9663190820833598,0.033680917916640185,1,3729,0.9493260084829178,0.013588846819625803,1,3729,0.9325254751717535,0.006675617854872022,1
3682,477.3582515_25.426292,0.9632696349425522,0.036730365057447756,1,3682,0.9041873624303729,0.03508535841892729,1,3682,0.8877102601923781,0.018205548639254995,1
3857,469.3424752_25.87965,0.9630142041887386,0.03698579581126138,1,3857,0.9268414044866866,0.023491338565005026,1,3857,0.909472864309455,0.011921801159898384,1
4119,335.2578259_26.639015,0.9626951882838786,0.03730481171612143,1,4119,0.9497370331318215,0.013424692275420494,1,4119,0.9213949863899253,0.009025281955172656,1
3830,264.159353_25.836065,0.9626870128563905,0.03731298714360953,1,3830,0.9486602852989701,0.01385609970944186,1,3830,0.9251822840424694,0.008187132718198735,1
